baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PBONN_00032_gene	703.778857447756	0.599146284723291	0.201174166622	2.97824663466393	0.00289902602415871	0.0084787859384256
PBONN_00033_gene	203.688142380776	-0.174351349813009	0.258377314061777	-0.674793568646364	0.499806927014441	0.618688325900115
PBONN_00034_gene	579.653199695987	-0.73482776784688	0.226742730277713	-3.24079968053162	0.00119194912142347	0.00385808734932293
PBONN_00035_gene	6319.85958283908	0.167608322683128	0.169445206114749	0.989159425198623	0.322585146713155	0.447485521557029
PBONN_00036_gene	202.771145323535	-1.25895192571851	0.282513572478392	-4.45625289671631	8.34046357506038e-06	4.25711161643707e-05
PBONN_00037_gene	510.77517947411	-1.32513146019804	0.214832656697949	-6.16820310545783	6.90703896566611e-10	5.69920184084108e-09
PBONN_00038_gene	1481.67452985731	-0.188176167085716	0.205659036523158	-0.914990998047038	0.360196355950377	0.489013381799638
PBONN_00039_gene	693.351527742739	-0.10797623021635	0.201759909690268	-0.535171880192202	0.592531008990392	0.698191366494413
PBONN_00040_gene	418.683285454387	-0.194807131040861	0.218798541366797	-0.890349313226376	0.373278349816267	0.501853754396289
PBONN_00041_gene	123.144705101109	-1.07458082433627	0.329804566984379	-3.25823512440071	0.00112107478010246	0.00366768553552524
PBONN_00042_gene	590.509932379011	-1.20839929254142	0.213738030836443	-5.65364660567172	1.5707900903924e-08	1.12426212087636e-07
PBONN_00043_gene	300.619607474367	-0.263996450329378	0.250915114988728	-1.05213450509443	0.292737843211017	0.4142025902386
PBONN_00044_gene	221.315929624923	0.588185379142676	0.257011614241737	2.28855563931616	0.0221051838506739	0.0492687267770443
PBONN_00045_gene	126.976206660187	-0.451933745516523	0.310470776175642	-1.45564020898653	0.145492106503314	0.240848419549405
PBONN_00046_gene	2126.18673744114	0.141763009350671	0.191809166523675	0.739083600226026	0.459856234575766	0.583522751842158
PBONN_00047_gene	436.188222854703	-1.29792885545447	0.218209899180044	-5.94807504302795	2.71314210634821e-09	2.11280137132495e-08
PBONN_00048_gene	265.580801066616	-0.378658272590929	0.255320566197556	-1.48307000188124	0.138055813136765	0.230938952122162
